HGNC	11850	TLR4	isa	FPLX	000472	TLR
HGNC	11851	TLR5	isa	FPLX	000472	TLR
HGNC	16711	TLR6	isa	FPLX	000472	TLR
HGNC	15631	TLR7	isa	FPLX	000472	TLR
HGNC	15632	TLR8	isa	FPLX	000472	TLR
HGNC	15633	TLR9	isa	FPLX	000472	TLR
HGNC	15634	TLR10	isa	FPLX	000472	TLR
HGNC	11110	ARID1A	partof	FPLX	000457	SWI_SNF
HGNC	18040	ARID1B	partof	FPLX	000457	SWI_SNF
HGNC	11097	SMARCA1	partof	FPLX	000457	SWI_SNF
HGNC	11098	SMARCA2	partof	FPLX	000457	SWI_SNF
HGNC	11100	SMARCA4	partof	FPLX	000457	SWI_SNF
HGNC	11101	SMARCA5	partof	FPLX	000457	SWI_SNF
HGNC	11103	SMARCB1	partof	FPLX	000457	SWI_SNF
HGNC	11104	SMARCC1	partof	FPLX	000457	SWI_SNF
HGNC	11105	SMARCC2	partof	FPLX	000457	SWI_SNF
HGNC	11106	SMARCD1	partof	FPLX	000457	SWI_SNF
HGNC	11107	SMARCD2	partof	FPLX	000457	SWI_SNF
HGNC	11108	SMARCD3	partof	FPLX	000457	SWI_SNF
HGNC	11109	SMARCE1	partof	FPLX	000457	SWI_SNF
HGNC	24124	ACTL6A	partof	FPLX	000457	SWI_SNF
HGNC	160	ACTL6B	partof	FPLX	000457	SWI_SNF
HGNC	11099	HLTF	partof	FPLX	000457	SWI_SNF
HGNC	1067	BMP1	isa	FPLX	000067	BMP
HGNC	1069	BMP2	isa	FPLX	000067	BMP
HGNC	1070	BMP3	isa	FPLX	000067	BMP
HGNC	1071	BMP4	isa	FPLX	000067	BMP
HGNC	1072	BMP5	isa	FPLX	000067	BMP
HGNC	1073	BMP6	isa	FPLX	000067	BMP
HGNC	1074	BMP7	isa	FPLX	000067	BMP
HGNC	21650	BMP8A	isa	FPLX	000067	BMP
HGNC	1075	BMP8B	isa	FPLX	000067	BMP
HGNC	20869	BMP10	isa	FPLX	000067	BMP
HGNC	1068	BMP15	isa	FPLX	000067	BMP
HGNC	5969	IL12A	isa	FPLX	000253	IL12
HGNC	5970	IL12B	isa	FPLX	000253	IL12
HGNC	5991	IL1A	isa	FPLX	000252	IL1
HGNC	5992	IL1B	isa	FPLX	000252	IL1
HGNC	11179	SOD1	isa	FPLX	000447	SOD
HGNC	11180	SOD2	isa	FPLX	000447	SOD
HGNC	11181	SOD3	isa	FPLX	000447	SOD
HGNC	12362	TSC1	isa	FPLX	000482	TSC
HGNC	12363	TSC2	isa	FPLX	000482	TSC
HGNC	3819	FOXO1	isa	FPLX	000174	FOXO
HGNC	3821	FOXO3	isa	FPLX	000174	FOXO
HGNC	7139	FOXO4	isa	FPLX	000174	FOXO
HGNC	24814	FOXO6	isa	FPLX	000174	FOXO
HGNC	7155	MMP1	isa	FPLX	000291	MMP
HGNC	7166	MMP2	isa	FPLX	000291	MMP
HGNC	7173	MMP3	isa	FPLX	000291	MMP
HGNC	7174	MMP7	isa	FPLX	000291	MMP
HGNC	7175	MMP8	isa	FPLX	000291	MMP
HGNC	7176	MMP9	isa	FPLX	000291	MMP
HGNC	7156	MMP10	isa	FPLX	000291	MMP
HGNC	7157	MMP11	isa	FPLX	000291	MMP
HGNC	7158	MMP12	isa	FPLX	000291	MMP
HGNC	7159	MMP13	isa	FPLX	000291	MMP
HGNC	7160	MMP14	isa	FPLX	000291	MMP
HGNC	7161	MMP15	isa	FPLX	000291	MMP
HGNC	7162	MMP16	isa	FPLX	000291	MMP
HGNC	7163	MMP17	isa	FPLX	000291	MMP
HGNC	7165	MMP19	isa	FPLX	000291	MMP
HGNC	7167	MMP20	isa	FPLX	000291	MMP
HGNC	14357	MMP21	isa	FPLX	000291	MMP
HGNC	7171	MMP23B	isa	FPLX	000291	MMP
HGNC	7172	MMP24	isa	FPLX	000291	MMP
HGNC	14246	MMP25	isa	FPLX	000291	MMP
HGNC	14249	MMP26	isa	FPLX	000291	MMP
HGNC	14250	MMP27	isa	FPLX	000291	MMP
HGNC	14366	MMP28	isa	FPLX	000291	MMP
HGNC	84	ACACA	partof	FPLX	000005	ACC
HGNC	85	ACACB	partof	FPLX	000005	ACC
HGNC	6838	MAP1LC3A	isa	FPLX	000280	MAP1LC3
HGNC	13352	MAP1LC3B	isa	FPLX	000280	MAP1LC3
HGNC	34390	MAP1LC3B2	isa	FPLX	000280	MAP1LC3
HGNC	13353	MAP1LC3C	isa	FPLX	000280	MAP1LC3
HGNC	5417	IFNA1	isa	FPLX	000246	IFNA
HGNC	5423	IFNA2	isa	FPLX	000246	IFNA
HGNC	5425	IFNA4	isa	FPLX	000246	IFNA
HGNC	5426	IFNA5	isa	FPLX	000246	IFNA
HGNC	5427	IFNA6	isa	FPLX	000246	IFNA
HGNC	5428	IFNA7	isa	FPLX	000246	IFNA
HGNC	5429	IFNA8	isa	FPLX	000246	IFNA
HGNC	5418	IFNA10	isa	FPLX	000246	IFNA
HGNC	5419	IFNA13	isa	FPLX	000246	IFNA
HGNC	5420	IFNA14	isa	FPLX	000246	IFNA
HGNC	5421	IFNA16	isa	FPLX	000246	IFNA
HGNC	5422	IFNA17	isa	FPLX	000246	IFNA
HGNC	5424	IFNA21	isa	FPLX	000246	IFNA
HGNC	5434	IFNB1	isa	FPLX	000247	IFNB
FPLX	000246	IFNA	isa	FPLX	000262	Interferon
FPLX	000247	IFNB	isa	FPLX	000262	Interferon
HGNC	21714	IFNK	isa	FPLX	000262	Interferon
HGNC	5448	IFNW1	isa	FPLX	000262	Interferon
HGNC	11916	TNFRSF1A	isa	FPLX	000137	Death_receptor
HGNC	11917	TNFRSF1B	isa	FPLX	000137	Death_receptor
HGNC	11904	TNFRSF10A	isa	FPLX	000137	Death_receptor
HGNC	11905	TNFRSF10B	isa	FPLX	000137	Death_receptor
HGNC	11906	TNFRSF10C	isa	FPLX	000137	Death_receptor
HGNC	11907	TNFRSF10D	isa	FPLX	000137	Death_receptor
HGNC	11920	FAS	isa	FPLX	000137	Death_receptor
HGNC	11916	TNFRSF1A	isa	FPLX	000475	TNFRSF
HGNC	11917	TNFRSF1B	isa	FPLX	000475	TNFRSF
HGNC	11918	TNFRSF4	isa	FPLX	000475	TNFRSF
HGNC	11923	TNFRSF8	isa	FPLX	000475	TNFRSF
HGNC	11924	TNFRSF9	isa	FPLX	000475	TNFRSF
HGNC	11904	TNFRSF10A	isa	FPLX	000475	TNFRSF
HGNC	11905	TNFRSF10B	isa	FPLX	000475	TNFRSF
HGNC	11906	TNFRSF10C	isa	FPLX	000475	TNFRSF
HGNC	11907	TNFRSF10D	isa	FPLX	000475	TNFRSF
HGNC	11908	TNFRSF11A	isa	FPLX	000475	TNFRSF
HGNC	11909	TNFRSF11B	isa	FPLX	000475	TNFRSF
HGNC	18152	TNFRSF12A	isa	FPLX	000475	TNFRSF
HGNC	18153	TNFRSF13B	isa	FPLX	000475	TNFRSF
HGNC	17755	TNFRSF13C	isa	FPLX	000475	TNFRSF
HGNC	11912	TNFRSF14	isa	FPLX	000475	TNFRSF
HGNC	11913	TNFRSF17	isa	FPLX	000475	TNFRSF
HGNC	11914	TNFRSF18	isa	FPLX	000475	TNFRSF
HGNC	11915	TNFRSF19	isa	FPLX	000475	TNFRSF
HGNC	13469	TNFRSF21	isa	FPLX	000475	TNFRSF
HGNC	11910	TNFRSF25	isa	FPLX	000475	TNFRSF
HGNC	3665	FGF1	isa	FPLX	000167	FGF
HGNC	3676	FGF2	isa	FPLX	000167	FGF
HGNC	3681	FGF3	isa	FPLX	000167	FGF
HGNC	3682	FGF4	isa	FPLX	000167	FGF
HGNC	3683	FGF5	isa	FPLX	000167	FGF
HGNC	3684	FGF6	isa	FPLX	000167	FGF
HGNC	3685	FGF7	isa	FPLX	000167	FGF
HGNC	3686	FGF8	isa	FPLX	000167	FGF
HGNC	3687	FGF9	isa	FPLX	000167	FGF
HGNC	3666	FGF10	isa	FPLX	000167	FGF
HGNC	3667	FGF11	isa	FPLX	000167	FGF
HGNC	3668	FGF12	isa	FPLX	000167	FGF
HGNC	3670	FGF13	isa	FPLX	000167	FGF
HGNC	3671	FGF14	isa	FPLX	000167	FGF
HGNC	3672	FGF16	isa	FPLX	000167	FGF
HGNC	3673	FGF17	isa	FPLX	000167	FGF
HGNC	3674	FGF18	isa	FPLX	000167	FGF
HGNC	3675	FGF19	isa	FPLX	000167	FGF
HGNC	3677	FGF20	isa	FPLX	000167	FGF
HGNC	3678	FGF21	isa	FPLX	000167	FGF
HGNC	3679	FGF22	isa	FPLX	000167	FGF
HGNC	3680	FGF23	isa	FPLX	000167	FGF
HGNC	12774	WNT1	isa	FPLX	000497	Wnt
HGNC	12780	WNT2	isa	FPLX	000497	Wnt
HGNC	12781	WNT2B	isa	FPLX	000497	Wnt
HGNC	12782	WNT3	isa	FPLX	000497	Wnt
HGNC	15983	WNT3A	isa	FPLX	000497	Wnt
HGNC	12783	WNT4	isa	FPLX	000497	Wnt
HGNC	12784	WNT5A	isa	FPLX	000497	Wnt
HGNC	16265	WNT5B	isa	FPLX	000497	Wnt
HGNC	12785	WNT6	isa	FPLX	000497	Wnt
HGNC	12786	WNT7A	isa	FPLX	000497	Wnt
HGNC	12787	WNT7B	isa	FPLX	000497	Wnt
HGNC	12788	WNT8A	isa	FPLX	000497	Wnt
HGNC	12789	WNT8B	isa	FPLX	000497	Wnt
HGNC	12778	WNT9A	isa	FPLX	000497	Wnt
HGNC	12779	WNT9B	isa	FPLX	000497	Wnt
HGNC	13829	WNT10A	isa	FPLX	000497	Wnt
HGNC	12775	WNT10B	isa	FPLX	000497	Wnt
HGNC	12776	WNT11	isa	FPLX	000497	Wnt
HGNC	16267	WNT16	isa	FPLX	000497	Wnt
HGNC	646	ARAF	isa	FPLX	000399	RAF
HGNC	1097	BRAF	isa	FPLX	000399	RAF
HGNC	9829	RAF1	isa	FPLX	000399	RAF
FPLX	000399	RAF	isa	FPLX	000282	MAP3K
HGNC	6848	MAP3K1	isa	FPLX	000282	MAP3K
HGNC	6854	MAP3K2	isa	FPLX	000282	MAP3K
HGNC	6855	MAP3K3	isa	FPLX	000282	MAP3K
HGNC	6856	MAP3K4	isa	FPLX	000282	MAP3K
HGNC	6857	MAP3K5	isa	FPLX	000282	MAP3K
HGNC	6858	MAP3K6	isa	FPLX	000282	MAP3K
HGNC	6859	MAP3K7	isa	FPLX	000282	MAP3K
HGNC	6860	MAP3K8	isa	FPLX	000282	MAP3K
HGNC	6861	MAP3K9	isa	FPLX	000282	MAP3K
HGNC	6849	MAP3K10	isa	FPLX	000282	MAP3K
HGNC	6850	MAP3K11	isa	FPLX	000282	MAP3K
HGNC	6851	MAP3K12	isa	FPLX	000282	MAP3K
HGNC	6852	MAP3K13	isa	FPLX	000282	MAP3K
HGNC	6853	MAP3K14	isa	FPLX	000282	MAP3K
HGNC	31689	MAP3K15	isa	FPLX	000282	MAP3K
FPLX	000458	TAOK	isa	FPLX	000282	MAP3K
HGNC	29259	TAOK1	isa	FPLX	000458	TAOK
HGNC	16835	TAOK2	isa	FPLX	000458	TAOK
HGNC	18133	TAOK3	isa	FPLX	000458	TAOK
HGNC	26249	MAP3K19	isa	FPLX	000282	MAP3K
HGNC	17797	MAP3K20	isa	FPLX	000282	MAP3K
HGNC	29798	MAP3K21	isa	FPLX	000282	MAP3K
HGNC	1100	BRCA1	isa	FPLX	000071	BRCA
HGNC	1101	BRCA2	isa	FPLX	000071	BRCA
HGNC	19700	CNKSR1	isa	FPLX	000106	CNKSR
HGNC	19701	CNKSR2	isa	FPLX	000106	CNKSR
HGNC	3064	DUSP1	isa	FPLX	000144	DUSP
HGNC	3068	DUSP2	isa	FPLX	000144	DUSP
HGNC	3069	DUSP3	isa	FPLX	000144	DUSP
HGNC	3070	DUSP4	isa	FPLX	000144	DUSP
HGNC	3071	DUSP5	isa	FPLX	000144	DUSP
HGNC	3072	DUSP6	isa	FPLX	000144	DUSP
HGNC	3488	ETS1	isa	FPLX	000163	ETS
HGNC	3489	ETS2	isa	FPLX	000163	ETS
HGNC	30380	EXOC1	partof	FPLX	000164	EXOC
HGNC	24968	EXOC2	partof	FPLX	000164	EXOC
HGNC	30378	EXOC3	partof	FPLX	000164	EXOC
HGNC	30389	EXOC4	partof	FPLX	000164	EXOC
HGNC	10696	EXOC5	partof	FPLX	000164	EXOC
HGNC	23196	EXOC6	partof	FPLX	000164	EXOC
HGNC	23214	EXOC7	partof	FPLX	000164	EXOC
HGNC	24659	EXOC8	partof	FPLX	000164	EXOC
HGNC	3582	FANCA	isa	FPLX	000166	FANC
HGNC	3583	FANCB	isa	FPLX	000166	FANC
HGNC	3584	FANCC	isa	FPLX	000166	FANC
HGNC	1101	BRCA2	isa	FPLX	000166	FANC
HGNC	3585	FANCD2	isa	FPLX	000166	FANC
HGNC	3586	FANCE	isa	FPLX	000166	FANC
HGNC	3587	FANCF	isa	FPLX	000166	FANC
HGNC	3588	FANCG	isa	FPLX	000166	FANC
HGNC	25568	FANCI	isa	FPLX	000166	FANC
HGNC	20473	BRIP1	isa	FPLX	000166	FANC
HGNC	20748	FANCL	isa	FPLX	000166	FANC
HGNC	23168	FANCM	isa	FPLX	000166	FANC
HGNC	26144	PALB2	isa	FPLX	000166	FANC
HGNC	9820	RAD51C	isa	FPLX	000166	FANC
HGNC	23845	SLX4	isa	FPLX	000166	FANC
HGNC	3436	ERCC4	isa	FPLX	000166	FANC
HGNC	9817	RAD51	isa	FPLX	000166	FANC
HGNC	1100	BRCA1	isa	FPLX	000166	FANC
HGNC	25009	UBE2T	isa	FPLX	000166	FANC
HGNC	12829	XRCC2	isa	FPLX	000166	FANC
HGNC	3782	FNTA	partof	FPLX	000172	FNT
HGNC	3785	FNTB	partof	FPLX	000172	FNT
HGNC	6407	KRAS	isa	FPLX	000404	RAS
HGNC	5173	HRAS	isa	FPLX	000404	RAS
HGNC	7989	NRAS	isa	FPLX	000404	RAS
HGNC	6465	KSR1	isa	FPLX	000272	KSR
HGNC	18610	KSR2	isa	FPLX	000272	KSR
HGNC	6840	MAP2K1	isa	FPLX	000286	MEK
HGNC	6842	MAP2K2	isa	FPLX	000286	MEK
FPLX	000286	MEK	isa	FPLX	000281	MAP2K
HGNC	6843	MAP2K3	isa	FPLX	000281	MAP2K
HGNC	6844	MAP2K4	isa	FPLX	000281	MAP2K
HGNC	6845	MAP2K5	isa	FPLX	000281	MAP2K
HGNC	6846	MAP2K6	isa	FPLX	000281	MAP2K
HGNC	6847	MAP2K7	isa	FPLX	000281	MAP2K
HGNC	6944	MCM2	isa	FPLX	000284	MCM
HGNC	6945	MCM3	isa	FPLX	000284	MCM
HGNC	6947	MCM4	isa	FPLX	000284	MCM
HGNC	6948	MCM5	isa	FPLX	000284	MCM
HGNC	6949	MCM6	isa	FPLX	000284	MCM
HGNC	6950	MCM7	isa	FPLX	000284	MCM
HGNC	16147	MCM8	isa	FPLX	000284	MCM
HGNC	21484	MCM9	isa	FPLX	000284	MCM
HGNC	26368	MCMDC2	isa	FPLX	000284	MCM
HGNC	8590	PAK1	isa	FPLX	000330	PAK
HGNC	8591	PAK2	isa	FPLX	000330	PAK
HGNC	8592	PAK3	isa	FPLX	000330	PAK
HGNC	16059	PAK4	isa	FPLX	000330	PAK
HGNC	15916	PAK5	isa	FPLX	000330	PAK
HGNC	16061	PAK6	isa	FPLX	000330	PAK
HGNC	9801	RAC1	isa	FPLX	000398	RAC
HGNC	9802	RAC2	isa	FPLX	000398	RAC
HGNC	9803	RAC3	isa	FPLX	000398	RAC
HGNC	672	RHOG	isa	FPLX	000398	RAC
HGNC	9839	RALA	isa	FPLX	000400	RAL
HGNC	9840	RALB	isa	FPLX	000400	RAL
HGNC	4568	RAPGEF1	isa	FPLX	000402	RAPGEF
HGNC	16854	RAPGEF2	isa	FPLX	000402	RAPGEF
HGNC	9871	RASA1	isa	FPLX	000405	RASA
HGNC	9872	RASA2	isa	FPLX	000405	RASA
HGNC	20331	RASA3	isa	FPLX	000405	RASA
HGNC	9873	RASAL1	isa	FPLX	000406	RASAL
HGNC	9874	RASAL2	isa	FPLX	000406	RASAL
HGNC	26129	RASAL3	isa	FPLX	000406	RASAL
HGNC	9875	RASGRF1	isa	FPLX	000408	RASGRF
HGNC	9876	RASGRF2	isa	FPLX	000408	RASGRF
HGNC	9878	RASGRP1	isa	FPLX	000409	RASGRP
HGNC	9879	RASGRP2	isa	FPLX	000409	RASGRP
HGNC	14545	RASGRP3	isa	FPLX	000409	RASGRP
HGNC	18958	RASGRP4	isa	FPLX	000409	RASGRP
HGNC	9882	RASSF1	isa	FPLX	000410	RASSF
HGNC	9883	RASSF2	isa	FPLX	000410	RASSF
HGNC	14271	RASSF3	isa	FPLX	000410	RASSF
HGNC	20793	RASSF4	isa	FPLX	000410	RASSF
HGNC	17609	RASSF5	isa	FPLX	000410	RASSF
HGNC	20796	RASSF6	isa	FPLX	000410	RASSF
HGNC	1166	RASSF7	isa	FPLX	000410	RASSF
HGNC	13232	RASSF8	isa	FPLX	000410	RASSF
HGNC	15739	RASSF9	isa	FPLX	000410	RASSF
HGNC	33984	RASSF10	isa	FPLX	000410	RASSF
HGNC	30281	RGL1	isa	FPLX	000413	RGL
HGNC	9769	RGL2	isa	FPLX	000413	RGL
HGNC	30282	RGL3	isa	FPLX	000413	RGL
HGNC	667	RHOA	isa	FPLX	000414	RHO
HGNC	668	RHOB	isa	FPLX	000414	RHO
HGNC	669	RHOC	isa	FPLX	000414	RHO
HGNC	10251	ROCK1	isa	FPLX	000419	ROCK
HGNC	10252	ROCK2	isa	FPLX	000419	ROCK
HGNC	10840	SHC1	isa	FPLX	000432	SHC
HGNC	29869	SHC2	isa	FPLX	000432	SHC
HGNC	18181	SHC3	isa	FPLX	000432	SHC
HGNC	16743	SHC4	isa	FPLX	000432	SHC
HGNC	11187	SOS1	isa	FPLX	000448	SOS
HGNC	11188	SOS2	isa	FPLX	000448	SOS
HGNC	11269	SPRY1	isa	FPLX	000450	SPRY
HGNC	11270	SPRY2	isa	FPLX	000450	SPRY
HGNC	11271	SPRY3	isa	FPLX	000450	SPRY
HGNC	15533	SPRY4	isa	FPLX	000450	SPRY
HGNC	11749	TFDP1	isa	FPLX	000464	TFDP
HGNC	11751	TFDP2	isa	FPLX	000464	TFDP
HGNC	11805	TIAM1	isa	FPLX	000470	TIAM
HGNC	11806	TIAM2	isa	FPLX	000470	TIAM
HGNC	20249	SPRED1	isa	FPLX	000449	SPRED
HGNC	17722	SPRED2	isa	FPLX	000449	SPRED
HGNC	31041	SPRED3	isa	FPLX	000449	SPRED
HGNC	1885	CGA	partof	FPLX	000219	hCG
HGNC	1886	CGB3	partof	FPLX	000219	hCG
HGNC	10513	SAA1	isa	FPLX	000428	SAA
HGNC	10514	SAA2	isa	FPLX	000428	SAA
HGNC	10516	SAA4	isa	FPLX	000428	SAA
HGNC	6873	MAPK11	isa	FPLX	000326	p38
HGNC	6874	MAPK12	isa	FPLX	000326	p38
HGNC	6875	MAPK13	isa	FPLX	000326	p38
HGNC	6876	MAPK14	isa	FPLX	000326	p38
FPLX	000326	p38	isa	FPLX	000283	MAPK
HGNC	10773	SFN	isa	FPLX	000323	p14_3_3
HGNC	12849	YWHAB	isa	FPLX	000323	p14_3_3
HGNC	12851	YWHAE	isa	FPLX	000323	p14_3_3
HGNC	12852	YWHAG	isa	FPLX	000323	p14_3_3
HGNC	12853	YWHAH	isa	FPLX	000323	p14_3_3
HGNC	12854	YWHAQ	isa	FPLX	000323	p14_3_3
HGNC	12855	YWHAZ	isa	FPLX	000323	p14_3_3
HGNC	59	ABCC8	isa	FPLX	000456	Sulfonylurea_receptor
HGNC	60	ABCC9	isa	FPLX	000456	Sulfonylurea_receptor
HGNC	87	ACAD8	isa	FPLX	000004	ACAD
HGNC	21497	ACAD9	isa	FPLX	000004	ACAD
HGNC	88	ACADL	isa	FPLX	000004	ACAD
HGNC	89	ACADM	isa	FPLX	000004	ACAD
HGNC	90	ACADS	isa	FPLX	000004	ACAD
HGNC	92	ACADVL	isa	FPLX	000004	ACAD
HGNC	21597	ACAD10	isa	FPLX	000004	ACAD
HGNC	30211	ACAD11	isa	FPLX	000004	ACAD
HGNC	91	ACADSB	isa	FPLX	000004	ACAD
HGNC	4189	GCDH	isa	FPLX	000004	ACAD
HGNC	6186	IVD	isa	FPLX	000004	ACAD
HGNC	10996	SLC27A2	isa	FPLX	000006	Acetyl_CoA_synthetase
HGNC	3569	ACSL1	isa	FPLX	000006	Acetyl_CoA_synthetase
HGNC	3570	ACSL3	isa	FPLX	000006	Acetyl_CoA_synthetase
HGNC	3571	ACSL4	isa	FPLX	000006	Acetyl_CoA_synthetase
HGNC	16526	ACSL5	isa	FPLX	000006	Acetyl_CoA_synthetase
HGNC	16496	ACSL6	isa	FPLX	000006	Acetyl_CoA_synthetase
HGNC	119	ACOX1	isa	FPLX	000007	ACOX
HGNC	120	ACOX2	isa	FPLX	000007	ACOX
HGNC	121	ACOX3	isa	FPLX	000007	ACOX
HGNC	25621	ACOXL	isa	FPLX	000007	ACOX
HGNC	3569	ACSL1	isa	FPLX	000008	ACSL
HGNC	3570	ACSL3	isa	FPLX	000008	ACSL
HGNC	3571	ACSL4	isa	FPLX	000008	ACSL
HGNC	16526	ACSL5	isa	FPLX	000008	ACSL
HGNC	16496	ACSL6	isa	FPLX	000008	ACSL
HGNC	163	ACTN1	isa	FPLX	000014	ACTN
HGNC	164	ACTN2	isa	FPLX	000014	ACTN
HGNC	165	ACTN3	isa	FPLX	000014	ACTN
HGNC	166	ACTN4	isa	FPLX	000014	ACTN
HGNC	232	ADCY1	isa	FPLX	000017	ADCY
HGNC	233	ADCY2	isa	FPLX	000017	ADCY
HGNC	234	ADCY3	isa	FPLX	000017	ADCY
HGNC	235	ADCY4	isa	FPLX	000017	ADCY
HGNC	236	ADCY5	isa	FPLX	000017	ADCY
HGNC	237	ADCY6	isa	FPLX	000017	ADCY
HGNC	238	ADCY7	isa	FPLX	000017	ADCY
HGNC	239	ADCY8	isa	FPLX	000017	ADCY
HGNC	240	ADCY9	isa	FPLX	000017	ADCY
HGNC	21285	ADCY10	isa	FPLX	000017	ADCY
HGNC	249	ADH1A	isa	FPLX	000018	ADH
HGNC	250	ADH1B	isa	FPLX	000018	ADH
HGNC	251	ADH1C	isa	FPLX	000018	ADH
HGNC	252	ADH4	isa	FPLX	000018	ADH
HGNC	253	ADH5	isa	FPLX	000018	ADH
HGNC	255	ADH6	isa	FPLX	000018	ADH
HGNC	256	ADH7	isa	FPLX	000018	ADH
HGNC	16354	ADHFE1	isa	FPLX	000018	ADH
HGNC	277	ADRA1A	isa	FPLX	000019	ADRA
HGNC	278	ADRA1B	isa	FPLX	000019	ADRA
HGNC	280	ADRA1D	isa	FPLX	000019	ADRA
HGNC	281	ADRA2A	isa	FPLX	000019	ADRA
HGNC	282	ADRA2B	isa	FPLX	000019	ADRA
HGNC	283	ADRA2C	isa	FPLX	000019	ADRA
HGNC	281	ADRA2A	isa	FPLX	000020	ADRA2
HGNC	282	ADRA2B	isa	FPLX	000020	ADRA2
HGNC	283	ADRA2C	isa	FPLX	000020	ADRA2
HGNC	285	ADRB1	isa	FPLX	000021	ADRB
HGNC	286	ADRB2	isa	FPLX	000021	ADRB
HGNC	288	ADRB3	isa	FPLX	000021	ADRB
HGNC	289	GRK2	isa	FPLX	000022	ADRBK
HGNC	290	GRK3	isa	FPLX	000022	ADRBK
HGNC	402	ALDH1A1	isa	FPLX	000024	ALDH
HGNC	15472	ALDH1A2	isa	FPLX	000024	ALDH
HGNC	409	ALDH1A3	isa	FPLX	000024	ALDH
HGNC	404	ALDH2	isa	FPLX	000024	ALDH
HGNC	405	ALDH3A1	isa	FPLX	000024	ALDH
HGNC	403	ALDH3A2	isa	FPLX	000024	ALDH
HGNC	410	ALDH3B1	isa	FPLX	000024	ALDH
HGNC	408	ALDH5A1	isa	FPLX	000024	ALDH
HGNC	877	ALDH7A1	isa	FPLX	000024	ALDH
HGNC	412	ALDH9A1	isa	FPLX	000024	ALDH
HGNC	414	ALDOA	isa	FPLX	000025	ALDO
HGNC	417	ALDOB	isa	FPLX	000025	ALDO
HGNC	418	ALDOC	isa	FPLX	000025	ALDO
HGNC	600	APOA1	isa	FPLX	000051	APOA
HGNC	601	APOA2	isa	FPLX	000051	APOA
HGNC	602	APOA4	isa	FPLX	000051	APOA
HGNC	17288	APOA5	isa	FPLX	000051	APOA
FPLX	000051	APOA	isa	FPLX	000052	Apolipoprotein
HGNC	613	APOE	isa	FPLX	000052	Apolipoprotein
HGNC	711	ARRB1	isa	FPLX	000055	ARRB
HGNC	712	ARRB2	isa	FPLX	000055	ARRB
HGNC	16489	ATG4A	isa	FPLX	000056	ATG4
HGNC	20790	ATG4B	isa	FPLX	000056	ATG4
HGNC	16040	ATG4C	isa	FPLX	000056	ATG4
HGNC	20789	ATG4D	isa	FPLX	000056	ATG4
HGNC	903	AXIN1	isa	FPLX	000062	AXIN
HGNC	904	AXIN2	isa	FPLX	000062	AXIN
HGNC	590	BIRC2	isa	FPLX	000066	BIRC
HGNC	591	BIRC3	isa	FPLX	000066	BIRC
HGNC	593	BIRC5	isa	FPLX	000066	BIRC
HGNC	13516	BIRC6	isa	FPLX	000066	BIRC
HGNC	13702	BIRC7	isa	FPLX	000066	BIRC
HGNC	14878	BIRC8	isa	FPLX	000066	BIRC
HGNC	7634	NAIP	isa	FPLX	000066	BIRC
HGNC	592	XIAP	isa	FPLX	000066	BIRC
HGNC	4214	GDF1	isa	FPLX	000067	BMP
HGNC	4217	GDF2	isa	FPLX	000067	BMP
HGNC	4218	GDF3	isa	FPLX	000067	BMP
HGNC	4220	GDF5	isa	FPLX	000067	BMP
HGNC	4221	GDF6	isa	FPLX	000067	BMP
HGNC	4222	GDF7	isa	FPLX	000067	BMP
FPLX	000069	BMP_receptor_type_I	isa	FPLX	000068	BMP_receptor
FPLX	000070	BMP_receptor_type_II	isa	FPLX	000068	BMP_receptor
HGNC	171	ACVR1	isa	FPLX	000069	BMP_receptor_type_I
HGNC	1076	BMPR1A	isa	FPLX	000069	BMP_receptor_type_I
HGNC	1077	BMPR1B	isa	FPLX	000069	BMP_receptor_type_I
HGNC	173	ACVR2A	isa	FPLX	000070	BMP_receptor_type_II
HGNC	174	ACVR2B	isa	FPLX	000070	BMP_receptor_type_II
HGNC	1078	BMPR2	isa	FPLX	000070	BMP_receptor_type_II
HGNC	1442	CALM1	isa	FPLX	000075	CALM
HGNC	1445	CALM2	isa	FPLX	000075	CALM
HGNC	1449	CALM3	isa	FPLX	000075	CALM
HGNC	1459	CAMK1	isa	FPLX	000076	CAMK
HGNC	19341	CAMK1D	isa	FPLX	000076	CAMK
HGNC	14585	CAMK1G	isa	FPLX	000076	CAMK
HGNC	1460	CAMK2A	isa	FPLX	000078	CAMK2_family
HGNC	1461	CAMK2B	isa	FPLX	000078	CAMK2_family
HGNC	1462	CAMK2D	isa	FPLX	000078	CAMK2_family
HGNC	1463	CAMK2G	isa	FPLX	000078	CAMK2_family
HGNC	1464	CAMK4	isa	FPLX	000076	CAMK
FPLX	000078	CAMK2_family	isa	FPLX	000076	CAMK
HGNC	1476	CAPN1	isa	FPLX	000079	CAPN
HGNC	1477	CAPN10	isa	FPLX	000079	CAPN
HGNC	1478	CAPN11	isa	FPLX	000079	CAPN
HGNC	13249	CAPN12	isa	FPLX	000079	CAPN
HGNC	16663	CAPN13	isa	FPLX	000079	CAPN
HGNC	16664	CAPN14	isa	FPLX	000079	CAPN
HGNC	1479	CAPN2	isa	FPLX	000079	CAPN
HGNC	1480	CAPN3	isa	FPLX	000079	CAPN
HGNC	1482	CAPN5	isa	FPLX	000079	CAPN
