EGFRvIII,UP,P00533,,,,
EGR,FPLX,EGR,,,,
EIF2B,FPLX,EIF2B,,,,
ELMO1,UP,Q92556,,,,
ELR (+) CXC chemokines,FPLX,CXCL_ELR_positive,,,,
ELR (-) CXC chemokines,FPLX,CXCL_ELR_negative,,,,
ELR-negative CXC chemokine,FPLX,CXCL_ELR_negative,,,,
ELR-negative CXC family,FPLX,CXCL_ELR_negative,,,,
ELR-positive CXC chemokine,FPLX,CXCL_ELR_positive,,,,
ELR-positive CXC family,FPLX,CXCL_ELR_positive,,,,
EMT,GO,GO:0001837,MESH,D058750,,
ER,FPLX,ESR,,,,
ER,MESH,D004721,GO,GO:0005783,,
ER,UP,P03372,,,,
ERBB2,UP,P04626,,,,
ERK,FPLX,ERK,,,,
ERK 1/2,FPLX,ERK,,,,
ERK MAPK,FPLX,ERK,,,,
ERK inhibitors,CHEBI,CHEBI:79091,,,,
ERK mitogen-activated protein kinase,FPLX,ERK,,,,
ERK-1/2,FPLX,ERK,,,,
ERK1,UP,P27361,,,,
ERK1/2,FPLX,ERK,,,,
ERK1/2 MAPK,FPLX,ERK,,,,
ERK2,UP,P28482,,,,
ERK4,HGNC,MAPK4,,,,
ERK5,UP,Q13164,,,,
ERKs,FPLX,ERK,,,,
ERM protein,FPLX,ERM,,,,
ERM proteins,FPLX,ERM,,,,
ERalpha,UP,P03372,,,,
ERα,UP,P03372,,,,
ESR,FPLX,ESR,,,,
ET-1,UP,P05305,,,,
ETS,FPLX,ETS,,,,
ETS-1,UP,P14921,,,,
ETS1,UP,P14921,,,,
EXOC,FPLX,EXOC,,,,
EXT,FPLX,EXT,,,,
EZH2,UP,Q15910,,,,
Ebp1,HGNC,PA2G4,,,,
Ect2,UP,Q9H8V3,,,,
Elk,UP,P19419,,,,
Elk-1,UP,P19419,,,,
Elk1,UP,P19419,,,,
Env,UP,U3LIR9,,,,
Eph receptor,FPLX,Ephrin_receptor,,,,
Eph receptors,FPLX,Ephrin_receptor,,,,
EphA2,UP,P29317,,,,
EphB receptor,FPLX,EPHB,,,,
EphB1,UP,P54762,,,,
Eps8,UP,Q12929,,,,
ErbB,FPLX,ERBB,,,,
ErbB2,UP,P04626,,,,
ErbB3,UP,P21860,,,,
Erk,FPLX,ERK,,,,
Erk1,UP,P27361,,,,
Erk1/2,FPLX,ERK,,,,
Ert1,UP,P38140,,,,
Ets-1,UP,P14921,,,,
Everolimus,PUBCHEM,6442177,CHEBI,CHEBI:68478,,
Exostosin glycosyltransferase family,FPLX,EXT,,,,
Extracellular Signal Regulated Kinase,FPLX,ERK,,,,
F-actin,FPLX,F_actin,,,,
FADD,UP,Q13158,,,,
FAK,UP,Q05397,,,,
FAM83B,UP,Q5T0W9,,,,
FANC,FPLX,FANC,,,,
FANC proteins,FPLX,FANC,,,,
FANCJ,UP,Q9BX63,,,,
FBS,NCIT,C113696,,,,
FGF,FPLX,FGF,,,,
FGF-2,UP,P09038,,,,
FGF2,UP,P09038,,,,
FGFR,FPLX,FGFR,,,,
FGFR1,UP,P11362,,,,
FGFR2,UP,P21802,,,,
FGFR3,UP,P22607,,,,
FGFR4,UP,P22455,,,,
FLRT family,FPLX,FLRT,,,,
FLRT proteins,FPLX,FLRT,,,,
FLT3,UP,P36888,,,,
FN,UP,P02751,,,,
FOS,FPLX,FOS_family,,,,
FOX-A,FPLX,FOXA,,,,
FOXA,FPLX,FOXA,,,,
FOXD,FPLX,FOXD,,,,
FOXD4L,FPLX,FOXD4L,,,,
FOXE,FPLX,FOXE,,,,
FOXF,FPLX,FOXF,,,,
FOXF proteins,FPLX,FOXF,,,,
FOXI,FPLX,FOXI,,,,
FOXJ,FPLX,FOXJ,,,,
FOXK,FPLX,FOXK,,,,
FOXK proteins,FPLX,FOXK,,,,
FOXKs,FPLX,FOXK,,,,
FOXL,FPLX,FOXL,,,,
FOXM1,UP,Q08050,,,,
FOXN,FPLX,FOXN,,,,
FOXO,FPLX,FOXO,,,,
FOXO1,UP,Q12778,,,,
FOXO3,UP,O43524,,,,
FOXO3a,UP,O43524,,,,
FOXP,FPLX,FOXP,,,,
FOXP proteins,FPLX,FOXP,,,,
FOXR,FPLX,FOXR,,,,
FRK,UP,P42685,,,,
FRP-1,MESH,D027261,,,,
FSH,FPLX,FSH,,,,
FTS,PUBCHEM,5469318,,,,
FTase,FPLX,FNT,,,,
FUT,FPLX,FUT,,,,
FZD,FPLX,FZD,,,,
Fas,UP,P25445,,,,
FasL,UP,P48023,,,,
Fer-1,PUBCHEM,4068248,,,,
Fermitin,FPLX,FERMT,,,,
Fermitins,FPLX,FERMT,,,,
Fes,HGNC,FES,,,,
Flip,UP,O15519,,,,
Flrt family,FPLX,FLRT,,,,
Fos,FPLX,FOS_family,,,,
FoxA,FPLX,FOXA,,,,
FoxB,FPLX,FOXB,,,,
FoxC,FPLX,FOXC,,,,
FoxD,FPLX,FOXD,,,,
FoxF,FPLX,FOXF,,,,
FoxF proteins,FPLX,FOXF,,,,
FoxK,FPLX,FOXK,,,,
FoxL,FPLX,FOXL,,,,
FoxO,FPLX,FOXO,,,,
FoxO1,UP,Q12778,,,,
FoxO3a,UP,O43524,,,,
FoxP,FPLX,FOXP,,,,
FoxP proteins,FPLX,FOXP,,,,
FoxR,FPLX,FOXR,,,,
Foxb,FPLX,FOXB,,,,
Foxc,FPLX,FOXC,,,,
Foxd,FPLX,FOXD,,,,
Foxf,FPLX,FOXF,,,,
Foxf family,FPLX,FOXF,,,,
Foxf genes,FPLX,FOXF,,,,
Foxk,FPLX,FOXK,,,,
Foxk proteins,FPLX,FOXK,,,,
Foxp,FPLX,FOXP,,,,
Foxp proteins,FPLX,FOXP,,,,
Frp1,UP,Q6B957,,,,
Fu,UP,P23647,,,,
Fucosyltransferase,FPLX,FUT,,,,
Fucosyltransferases,FPLX,FUT,,,,
Fyn,UP,P06241,,,,
Fz,FPLX,FZD,,,,
G 1,GO,GO:0051318,MESH,D016193,,
G 2,MESH,D016195,GO,GO:0051319,,
G S protein,FPLX,G_s,,,,
G alpha,FPLX,G_alpha,,,,
G alphaS,FPLX,G_s_alpha,,,,
G alphai,FPLX,G_i_alpha,,,,
G alphaq,FPLX,G_q_alpha,,,,
G protein,FPLX,G_protein,,,,
G protein Gs,FPLX,G_s,,,,
G protein alpha,FPLX,G_alpha,,,,
G protein beta,FPLX,G_beta,,,,
G protein gamma,FPLX,G_gamma,,,,
G protein gamma subunit,FPLX,G_gamma,,,,
G protein β,FPLX,G_beta,,,,
G protein γ,FPLX,G_gamma,,,,
G protein γ subunit,FPLX,G_gamma,,,,
G protein(s),FPLX,G_s,,,,
G protein-coupled receptor kinases,FPLX,GRK,,,,
G proteins,FPLX,G_protein,,,,
G αS,FPLX,G_s_alpha,,,,
G αi,FPLX,G_i_alpha,,,,
G αq,FPLX,G_q_alpha,,,,
G(12),FPLX,G_12,,,,
G(q/11),FPLX,G_q,,,,
G-AlphaS,FPLX,G_s_alpha,,,,
G-Protein alpha-i,FPLX,G_i_alpha,,,,
G-Protein alpha-q,FPLX,G_q_alpha,,,,
G-Protein alpha-s,FPLX,G_s_alpha,,,,
G-Protein α-i,FPLX,G_i_alpha,,,,
G-Protein α-q,FPLX,G_q_alpha,,,,
G-Protein α-s,FPLX,G_s_alpha,,,,
G-actin,FPLX,G_actin,,,,
G-actins,FPLX,G_actin,,,,
G-alpha,FPLX,G_alpha,,,,
G-alpha(s),FPLX,G_s_alpha,,,,
G-protein alpha,FPLX,G_alpha,,,,
G-protein alpha-12,FPLX,G_12_alpha,,,,
G-protein beta,FPLX,G_beta,,,,
G-protein α-12,FPLX,G_12_alpha,,,,
G-protein β,FPLX,G_beta,,,,
G-α,FPLX,G_alpha,,,,
G-α(s),FPLX,G_s_alpha,,,,
G-αS,FPLX,G_s_alpha,,,,
G12,FPLX,G_12,,,,
G12 family,FPLX,G_12,,,,
G12 proteins,FPLX,G_12,,,,
GA,PUBCHEM,370,CHEBI,CHEBI:30778,,
GABA receptor,FPLX,GABR,,,,
GABA receptors,FPLX,GABR,,,,
GABA-A receptor,FPLX,GABR,,,,
GALNT,FPLX,GALNT,,,,
GAP,FPLX,GAP,,,,
GATA,FPLX,GATA,,,,
GATA family,FPLX,GATA,,,,
GCNT,FPLX,GCNT,,,,
GCa,MESH,D013274,,,,
GDF15,UP,Q99988,,,,
GDP,HMDB,HMDB01201,PUBCHEM,135398619,CHEBI,CHEBI:17552
GEF,FPLX,GEF,,,,
GEF-H1,UP,Q92974,,,,
GEFs,FPLX,GEF,,,,
GII PLA2,FPLX,PLA2G2,,,,
GIIPLA2,FPLX,PLA2G2,,,,
GLUT,FPLX,SLC2A,,,,
GNRH,FPLX,GNRH,,,,
GPCR,FPLX,GPCR,,,,
GPCR kinases,FPLX,GRK,,,,
GPCRs,FPLX,GPCR,,,,
GPI transamidase complex,FPLX,GPIT,,,,
GPIT,FPLX,GPIT,,,,
GPIT complex,FPLX,GPIT,,,,
GPIb-IX-V,FPLX,GPIb_IX_V,,,,
GPIb-IX-V complex,FPLX,GPIb_IX_V,,,,
GPR,IP,IPR000965,,,,
GR,UP,P00390,,,,
GRB2,UP,P62993,,,,
GRK,FPLX,GRK,,,,
GRKs,FPLX,GRK,,,,
GRP78,UP,P11021,,,,
GSH,PUBCHEM,124886,CHEBI,CHEBI:16856,HMDB,HMDB00125
GSK-3,FPLX,GSK3,,,,
GSK-3beta,UP,P49841,,,,
GSK-3β,UP,P49841,,,,
GSK3,FPLX,GSK3,,,,
GSK3beta,UP,P49841,,,,
GSK3β,UP,P49841,,,,
GST,FPLX,GST,,,,
GSTs,FPLX,GST,,,,
GTP,HMDB,HMDB01273,CHEBI,CHEBI:15996,PUBCHEM,135398633
GTPase,FPLX,GTPase,,,,
GTPase activating protein,FPLX,GAP,,,,
GTPase-activating protein,FPLX,GAP,,,,
GTPase-activating proteins,FPLX,GAP,,,,
Ga12,FPLX,G_12_alpha,,,,
Gab1,UP,Q13480,,,,
Gab2,UP,Q9UQC2,,,,
Galpha,FPLX,G_alpha,,,,
Galpha12,FPLX,G_12_alpha,,,,
GalphaS,FPLX,G_s_alpha,,,,
Galphai,FPLX,G_i_alpha,,,,
Galphaq,FPLX,G_q_alpha,,,,
Gamma tubulin,FPLX,TUBG,,,,
Gas6 receptors,FPLX,GAS6_receptor,,,,
Gbeta,FPLX,G_beta,,,,
Gi,FPLX,G_i,,,,
Gi alpha,FPLX,G_i_alpha,,,,
Gi alpha subunit,FPLX,G_i_alpha,,,,
Gi protein,FPLX,G_i,,,,
Gi α,FPLX,G_i_alpha,,,,
Gi α subunit,FPLX,G_i_alpha,,,,
Glucose,CHEBI,CHEBI:17234,,,,
"Glutamate receptors, ionotropic, kainate",FPLX,Kainate_family,,,,
Glycogen phosphorylase,FPLX,PYG,,,,
Glycogen phosphorylases,FPLX,PYG,,,,
Glycoprotein Ib-V-IX,FPLX,GPIb_IX_V,,,,
Glycoprotein Ib/V/IX,FPLX,GPIb_IX_V,,,,
Glycosyltransferase family 2,FPLX,GTF_family_2,,,,
Glycosyltransferase family 29,FPLX,GTF_family_29,,,,
Glycosyltransferase family 6,FPLX,GTF_family_6,,,,
Glycosyltransferase family 8,FPLX,GTF_family_8,,,,
Glycosyltransferase family 90,FPLX,GTF_family_90,,,,
GnRH,FPLX,GNRH,,,,
GnRh,FPLX,GNRH,,,,
Gnrh,FPLX,GNRH,,,,
Gonadotropin releasing hormone,FPLX,GNRH,,,,
Gonadotropin-releasing hormone,FPLX,GNRH,,,,
GpIb-V-IX,FPLX,GPIb_IX_V,,,,
Gq alpha,FPLX,G_q_alpha,,,,
Gq alpha subunit,FPLX,G_q_alpha,,,,
Gq α,FPLX,G_q_alpha,,,,
Gq α subunit,FPLX,G_q_alpha,,,,
Gq/11,FPLX,G_q,,,,
Grb2,UP,P62993,,,,
Gs alpha,FPLX,G_s_alpha,,,,
Gs alpha subunit,FPLX,G_s_alpha,,,,
Gs family,FPLX,G_s,,,,
Gs protein,FPLX,G_s,,,,
Gs α,FPLX,G_s_alpha,,,,
Gs α subunit,FPLX,G_s_alpha,,,,
Gα12,FPLX,G_12_alpha,,,,
GαS,FPLX,G_s_alpha,,,,
Gαi,FPLX,G_i_alpha,,,,
Gαq,FPLX,G_q_alpha,,,,
Gβ,FPLX,G_beta,,,,
H-Ras,UP,P01112,,,,
H/R,MESH,D015687,,,,
H2AX,UP,P16104,,,,
H2B,FPLX,Histone_H2B,,,,
H3,FPLX,Histone_H3,,,,
H4,FPLX,Histone_H4,,,,
HARP,HGNC,SMARCAD1,,,,
HAUS,FPLX,Augmin,,,,
HAUS complex,FPLX,Augmin,,,,
HB-EGF,UP,Q99075,,,,
HBx,UP,Q157B2,,,,
HDAC,FPLX,HDAC,,,,
HDAC inhibitor,CHEBI,CHEBI:61115,,,,
HDAC1,UP,Q13547,,,,
HDAC2,UP,Q92769,,,,
HDAC3,UP,O15379,,,,
HDACi,CHEBI,CHEBI:61115,,,,
HDL,FPLX,HDL,,,,
HDM2,UP,Q00987,,,,
HER-2,UP,P04626,,,,
HER2,UP,P04626,,,,
HER2 receptor,UP,P04626,,,,
HER3,UP,P21860,,,,
HES,FPLX,HES,,,,
HG,CHEBI,CHEBI:17234,,,,
HGF,UP,P14210,,,,
HIF,FPLX,HIF,,,,
HIF-1,FPLX,HIF1,,,,
HIF-1alpha,UP,Q16665,,,,
HIF-1alpha protein,UP,Q16665,,,,
HIF-1α,UP,Q16665,,,,
HIF-1α protein,UP,Q16665,,,,
HIF1alpha,UP,Q16665,,,,
HIF1alpha protein,UP,Q16665,,,,
HIF1α,UP,Q16665,,,,
HIF1α protein,UP,Q16665,,,,
HIFalpha,FPLX,HIF_alpha,,,,
HIFbeta,FPLX,HIF_beta,,,,
HIFs,FPLX,HIF,,,,
HIFα,FPLX,HIF_alpha,,,,
HIFβ,FPLX,HIF_beta,,,,
HIPK2,UP,Q9H2X6,,,,
HK2,HGNC,HK2,,,,
HLA-DR,FPLX,HLA_DR,,,,
HMGB1,UP,P09429,,,,
HO-1,UP,P09601,,,,
HOTAIR,HGNC,HOTAIR,NONCODEV4.RNA,NONHSAT028507,LNCRNADB,URS000075C808_9606
HR,GO,GO:0000725,MESH,D059767,,
HRAS,UP,P01112,,,,
HRASV12,UP,P01112,,,,
HSF1,UP,Q00613,,,,
HSP20,UP,O14558,,,,
HSP27,UP,P04792,,,,
HSP70,FPLX,HSPA,,,,
HSP90,FPLX,HSP90,,,,
HSP90A,FPLX,HSP90A,,,,
HSP90AA,FPLX,HSP90AA,,,,
HSPB,FPLX,HSPB,,,,
HSPB proteins,FPLX,HSPB,,,,
Heat Shock Protein 70,FPLX,HSPA,,,,
Hedgehog,FPLX,Hedgehog,,,,
Hedgehog family,FPLX,Hedgehog,,,,
Hep,CHEBI,CHEBI:28304,,,,
Hes,FPLX,HES,,,,
Hes gene family,FPLX,HES,,,,
Hes genes,FPLX,HES,,,,
Hgb,FPLX,Hemoglobin,,,,
Hh,FPLX,Hedgehog,,,,
Hic-5,UP,O43294,,,,
Hifalpha,FPLX,HIF_alpha,,,,
Hifbeta,FPLX,HIF_beta,,,,
Hifα,FPLX,HIF_alpha,,,,
Hifβ,FPLX,HIF_beta,,,,
High-density lipoproteins,FPLX,HDL,,,,
Histone,FPLX,Histone,,,,
Histone 2A,FPLX,Histone_H2A,,,,
Histone H2A,FPLX,Histone_H2A,,,,
Hsp70,FPLX,HSPA,,,,
Hsp90,FPLX,HSP90,,,,
HuR,HGNC,ELAVL1,UP,Q15717,,
I-R,MESH,D015427,,,,
I/R,MESH,D015427,,,,
ICAM-1,UP,P05362,,,,
IER3,UP,P46695,,,,
IFI16,UP,Q16666,,,,
IFITM,FPLX,IFITM,,,,
IFN,FPLX,Interferon,,,,
IFN-a,FPLX,IFNA,,,,
IFN-alpha,FPLX,IFNA,,,,
IFN-beta,FPLX,IFNB,,,,
IFN-beta,UP,P01574,,,,
IFN-gamma,UP,P01579,,,,
IFN-α,FPLX,IFNA,,,,
IFN-β,FPLX,IFNB,,,,
IFN-β,UP,P01574,,,,
IFN-γ,UP,P01579,,,,
IFNAR,FPLX,IFNAR,,,,
IFNGR,FPLX,Interferon_gamma_receptor,,,,
IFNalpha,FPLX,IFNA,,,,
IFNgamma,UP,P01579,,,,
IFNα,FPLX,IFNA,,,,
IFNγ,UP,P01579,,,,
IGF-1,UP,P05019,,,,
IGF-1R,UP,P08069,,,,
IGF-1Rbeta,UP,P08069,,,,
IGF-1Rβ,UP,P08069,,,,
IGF-BP,FPLX,IGFBP,,,,
IGF-I,UP,P05019,,,,
IGF-IR,UP,P08069,,,,
IGF1,UP,P05019,,,,
IGF1R,UP,P08069,,,,
IGFBP,FPLX,IGFBP,,,,
IGFBPs,FPLX,IGFBP,,,,
IK1,FPLX,KCNJ,,,,
IKK,FPLX,IKK_complex,,,,
IKK complex,FPLX,IKK_complex,,,,
IKKalpha,UP,O15111,,,,
IKKbeta,UP,O14920,,,,
IKKα,UP,O15111,,,,
IKKβ,UP,O14920,,,,
IL-1,FPLX,IL1,,,,
IL-10,UP,P22301,,,,
IL-12,FPLX,IL12,,,,
IL-15 receptor,FPLX,IL15R,,,,
IL-15R,FPLX,IL15R,,,,
IL-17,UP,Q16552,,,,
IL-18,UP,Q14116,,,,
IL-1beta,UP,P01584,,,,
IL-1β,UP,P01584,,,,
IL-2,UP,P60568,,,,
IL-2 receptor,FPLX,IL2R,,,,
IL-23,FPLX,IL23,,,,
IL-2R,FPLX,IL2R,,,,
IL-4,UP,P05112,,,,
IL-6,UP,P05231,,,,
IL-8,UP,P10145,,,,
IL1 family,FPLX,IL1,,,,
IL12,FPLX,IL12,,,,
IL23,FPLX,IL23,,,,
IQGAP1,UP,P46940,,,,
IR,MESH,D011839,,,,
IR,UP,P06213,,,,
IRF3,UP,Q14653,,,,
IRS,FPLX,IRS,,,,
IRS family,FPLX,IRS,,,,
IRS-1,UP,P35568,,,,
IRS-2,UP,Q9Y4H2,,,,
IRS1,UP,P35568,,,,
IRS2,UP,Q9Y4H2,,,,
Ifnar,FPLX,IFNAR,,,,
IkappaB,FPLX,IKB,,,,
IkappaB kinase,FPLX,IKK_complex,,,,
IkappaB-alpha,HGNC,NFKBIA,,,,
IkappaBalpha,UP,P25963,,,,
Il23,FPLX,IL23,,,,
Inhibin,FPLX,Inhibin,,,,
Insulin,UP,P01308,,,,
Insulin receptor family,FPLX,INSR,,,,
Interferon beta,FPLX,IFNB,,,,
Interferon β,FPLX,IFNB,,,,
Interferon-alpha/beta receptor,FPLX,IFNAR,,,,
Interleukin-23,FPLX,IL23,,,,
Ir,CHEBI,CHEBI:49666,,,,
Iroquois family,FPLX,IRX,,,,
Iroquois proteins,FPLX,IRX,,,,
Iroquois-class homeodomain proteins,FPLX,IRX,,,,
Ischemia-reperfusion,MESH,D015427,,,,
Iterative reconstruction,NCIT,C94918,,,,
IκB,FPLX,IKB,,,,
IκB kinase,FPLX,IKK_complex,,,,
IκB-α,HGNC,NFKBIA,,,,
IκBα,UP,P25963,,,,
JAB1/MPN/MOV34 Pad1 N-terminal (MPN) domain protease,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal (MPN) domain proteases,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal domain protease,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal domain proteases,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal+ (MPN) domain protease,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal+ (MPN) domain proteases,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal+ (MPN+) domain protease,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal+ (MPN+) domain proteases,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal+ domain protease,FPLX,JAMM,,,,
JAB1/MPN/MOV34 Pad1 N-terminal+ domain proteases,FPLX,JAMM,,,,
JAB1/MPN/MOV34 metalloenzyme,FPLX,JAMM,,,,
JAB1/MPN/MOV34 metalloenzyme domain,FPLX,JAMM,,,,
JAK,FPLX,JAK,,,,
JAK2,UP,O60674,,,,
JAKs,FPLX,JAK,,,,
JAMM deubiquinatase,FPLX,JAMM,,,,
JAMM deubiquinatases,FPLX,JAMM,,,,
JAMM deubiquitinase,FPLX,JAMM,,,,
JAMM deubiquitinases,FPLX,JAMM,,,,
JAMM deubiquitylase,FPLX,JAMM,,,,
JAMM deubiquitylases,FPLX,JAMM,,,,
JAMM family,FPLX,JAMM,,,,
JNK,FPLX,JNK,,,,
JNK MAPK,FPLX,JNK,,,,
JNK1,UP,P45983,,,,
JNK1/2,FPLX,JNK,,,,
JNKs,FPLX,JNK,,,,
JQ1,PUBCHEM,46907787,CHEBI,CHEBI:95080,,
JUN,FPLX,JUN_family,,,,
Jak,FPLX,JAK,,,,
K-Ras,UP,P01116,,,,
KARs,FPLX,Kainate_family,,,,
KLF5,UP,Q13887,,,,
KLKs,FPLX,KLK,,,,
KRAS,UP,P01116,,,,
KSR,FPLX,KSR,,,,
Kainate receptors,FPLX,Kainate_family,,,,
Keap1,UP,Q14145,,,,
Ki-67,HGNC,MKI67,,,,
Ki67,HGNC,MKI67,,,,
Kindlin,FPLX,FERMT,,,,
Kindlins,FPLX,FERMT,,,,
Kinesin,FPLX,Kinesin,,,,
Kir,FPLX,KCNJ,,,,
Klf5,UP,Q13887,,,,
Kras,UP,P01116,,,,
LA,CHEBI,CHEBI:30314,PUBCHEM,6112,,
LAT,UP,O43561,,,,
LC3,FPLX,MAP1LC3,,,,
LDH,FPLX,LDH,,,,
LFA-1,FPLX,LFA_1,,,,
LH,FPLX,LH,,,,
LIF,UP,P15018,,,,
LKB1,UP,Q15831,,,,
LM-1,FPLX,Laminin_111,,,,
LMP1,UP,P03230,,,,
LPA,UP,P08519,,,,
LPS,CHEBI,CHEBI:16412,MESH,D008070,,
LRRK2,UP,Q5S007,,,,
LSD,CHEBI,CHEBI:6605,PUBCHEM,5761,,
LXRs,FPLX,LXR,,,,
Laminin-5,FPLX,Laminin_332,,,,
Large Mitoribosomal Subunit,FPLX,MRPL,,,,
Lck,UP,P06239,,,,
Let-7,FPLX,MIRLET7,,,,
Let-7a,FPLX,MIRLET7A,,,,
Let-7f,FPLX,MIRLET7F,,,,
Ligand-gated ion channel,FPLX,Ligand_gated_ion_channels,,,,
Ligand-gated ion channels,FPLX,Ligand_gated_ion_channels,,,,
Liver X receptor,FPLX,LXR,,,,
Liver X receptors,FPLX,LXR,,,,
Luteinizing hormone,FPLX,LH,,,,
Ly49D,UP,Q60651,,,,
MA,PUBCHEM,10836,CHEBI,CHEBI:6809,,
MA,PUBCHEM,73659,CHEBI,CHEBI:66682,,
MA,UP,P04591,,,,
MAC,FPLX,MAC,,,,
MAC-1,FPLX,MAC_1,,,,
MAF,FPLX,MAF,,,,
MAF,UP,O75444,,,,
MAP kinase,FPLX,MAPK,,,,
MAP kinases,FPLX,MAPK,,,,
MAP1 family,FPLX,MAP1,,,,
MAP1-family proteins,FPLX,MAP1,,,,
MAP2 family,FPLX,MAP2,,,,
MAP2-family proteins,FPLX,MAP2,,,,
MAP2K1,UP,Q02750,,,,
MAP2K2,UP,P36507,,,,
MAP3K,FPLX,MAP3K,,,,
MAP3K2,UP,Q9Y2U5,,,,
MAPK,FPLX,MAPK,,,,
MAPK kinase,FPLX,MAP2K,,,,
MAPK kinase kinase,FPLX,MAP3K,,,,
MAPK p38,FPLX,p38,,,,
MAPK1,UP,P28482,,,,
MAPK3,UP,P27361,,,,
MAPKK kinases,FPLX,MAP3K,,,,
MAPKKK,FPLX,MAP3K,,,,
MAPKs,FPLX,MAPK,,,,
MAZ,UP,P56270,,,,
MCM,FPLX,MCM,,,,
MCP-1,UP,P0CW71,,,,
MDM2,UP,Q00987,,,,
MDMX,UP,O15151,,,,
MED14,UP,O60244,,,,
MED23,UP,Q9ULK4,,,,
MEF2,FPLX,MEF2,,,,
MEF2 family,FPLX,MEF2,,,,
MEF2C,UP,Q06413,,,,
MEK,FPLX,MEK,,,,
MEK 1/2,FPLX,MEK,,,,
MEK inhibitor,CHEBI,CHEBI:88286,,,,
MEK inhibitors,CHEBI,CHEBI:88286,,,,
MEK1,UP,Q02750,,,,
MEK1/2,FPLX,MEK,,,,
MET,UP,P08581,,,,
MG132,PUBCHEM,462382,CHEBI,CHEBI:75142,,
MGAT,FPLX,MGAT,,,,
MIF,UP,P14174,,,,
MINDY deubiquinatase,FPLX,MINDY,,,,
MINDY deubiquinatases,FPLX,MINDY,,,,
MINDY deubiquitinase,FPLX,MINDY,,,,
MINDY deubiquitinases,FPLX,MINDY,,,,
MINDY deubiquitylase,FPLX,MINDY,,,,
MINDY deubiquitylases,FPLX,MINDY,,,,
MITF,UP,O75030,,,,
MJD deubiquinating enzyme,FPLX,MJD,,,,
MJD deubiquinating enzymes,FPLX,MJD,,,,
MJD deubiquitinating enzyme,FPLX,MJD,,,,
MJD deubiquitinating enzymes,FPLX,MJD,,,,
MJD deubiquitylating enzyme,FPLX,MJD,,,,
MJD deubiquitylating enzymes,FPLX,MJD,,,,
MKK4,UP,P45985,,,,
MKKs,FPLX,MAP2K,,,,
MKP-1,UP,P28562,,,,
MKP3,UP,Q16828,,,,
MLC,FPLX,MYL,,,,
MM,MESH,D009101,,,,
MMC,PUBCHEM,5746,CHEBI,CHEBI:27504,,
MMP,FPLX,MMP,,,,
MMP-2,UP,P08253,,,,
MMP-9,UP,P14780,,,,
MMP9,UP,P14780,,,,
MMPs,FPLX,MMP,,,,
MNK,FPLX,MKNK,,,,
MNK,HGNC,ATP7A,,,,
MNK1 and MNK2,FPLX,MKNK,,,,
MNK1 and MNK2 kinases,FPLX,MKNK,,,,
MRN complex,FPLX,MRN_complex,,,,
MST1,UP,Q13043,,,,
MST2,UP,Q13188,,,,
MT,FPLX,Metallothionein,,,,
MTX,UP,Q13505,,,,
MUC1,UP,P15941,,,,
MYC,UP,P01106,,,,
MYCN,UP,P04198,,,,
MYPT1,UP,O14974,,,,
MYST family,FPLX,MYST,,,,
MYST histone acetylase,FPLX,MYST,,,,
MYST proteins,FPLX,MYST,,,,
Mad2,UP,Q13257,,,,
Maf,FPLX,MAF,,,,
Maf,UP,O75444,,,,
Maf subfamily,FPLX,MAF,,,,
Mcl-1,UP,Q07820,,,,
Mcm,FPLX,MCM,,,,
Mdm2,UP,Q00987,,,,
Mdmx,UP,O15151,,,,
Melatonin receptor,FPLX,MTNR,,,,
Melatonin receptors,FPLX,MTNR,,,,
Met,UP,P08581,,,,
Metallothionein,FPLX,Metallothionein,,,,
Metformin,PUBCHEM,4091,CHEBI,CHEBI:6801,,
Methyltransferase,FPLX,Methyltransferases,,,,
Methyltransferases,FPLX,Methyltransferases,,,,
Mhc,FPLX,MYH,,,,
Microtubule-associated protein,FPLX,Microtubule_associated_proteins,,,,
Microtubule-associated protein RP/EB family,FPLX,MAPRE,,,,
Microtubule-associated proteins,FPLX,Microtubule_associated_proteins,,,
Mitochondrial Ribosome,FPLX,Mitochondrial_Ribosome,,,,
Mitochondrial Ribosomes,FPLX,Mitochondrial_Ribosome,,,,
Mitochondrial ribosome,FPLX,Mitochondrial_Ribosome,,,,
Mitochondrial ribosomes,FPLX,Mitochondrial_Ribosome,,,,
Mitoribosome,FPLX,Mitochondrial_Ribosome,,,,
Miz1,UP,Q13105,,,,
Mn,CHEBI,CHEBI:29035,PUBCHEM,27854,,
Mnk,FPLX,MKNK,,,,
Mnk,HGNC,ATP7A,,,,
Mnk1 and Mnk2,FPLX,MKNK,,,,
Mnk1 and Mnk2 kinases,FPLX,MKNK,,,,
